STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
GA,Atkinson,31.2754,-82.7175,0.18,5.0,Debris Burning,2452370.5,1403,2452370.5,1403
GA,Gordon              ,34.3958,-85.0277,0.22,8.0,Children,2450164.5,1555,2450164.5,1645
AL,Talladega,33.520088,-85.981554,12.0,9.0,Miscellaneous,2452733.5,1350,2452733.5,1350
WV,Harrison,39.44246281,-80.50484642,0.2,11.0,Powerline,2452342.5,1209,2452342.5,1209
GA,Atkinson            ,31.3955,-82.9183,1.67,5.0,Debris Burning,2450099.5,1405,2450099.5,1441
AZ,11,33.56833333,-109.43416667,0.1,1.0,Lightning,2452842.5,0958,2452842.5,1255
MS,Lowndes,33.67922513,-88.27852712,2.0,5.0,Debris Burning,2451219.5,1535,2451219.5,1635
NY,ST LAWRENCE,44.71078601,-74.67788511,0.67,9.0,Miscellaneous,2452759.5,1853,2452759.5,1853
GA,Wheeler             ,32.0468,-82.6396,7.14,5.0,Debris Burning,2450134.5,1500,2450134.5,1555
ID,49,45.595,-115.01333333,0.1,1.0,Lightning,2451398.5,1144,2451469.5,0759
GA,Putnam              ,33.2297,-83.3402,2.0,5.0,Debris Burning,2449773.5,1730,2449773.5,1806
GA,Putnam,33.2983,-83.4827,22.13,1.0,Lightning,2451782.5,1720,2451782.5,1720
GA,Hancock             ,33.2125,-83.114,0.03,3.0,Smoking,2448702.5,1115,2448702.5,1155
CA,Trinity,40.553661,-123.172211,0.3,3.0,Smoking,2452568.5,1401,2452568.5,1532
ID,49,46.065,-115.545,4.0,1.0,Lightning,2451032.5,0830,2451035.5,0600
MS,Jefferson,31.83165724,-90.9038403,35.0,7.0,Arson,2449055.5,1430,2449055.5,1730
OK,Le Flore,35.15269813,-94.89969646,2.0,13.0,Missing/Undefined,2450125.5,2100,2450125.5,2145
CO,Mesa,39.4564,-108.844,0.1,1.0,Lightning,2452791.5,1207,2452792.5,1600
GA,Pulaski,32.1327,-83.5108,0.07,3.0,Smoking,2451578.5,1700,2451578.5,1700
GA,Laurens,32.4411,-82.9449,0.31,5.0,Debris Burning,2451948.5,1354,2451948.5,1354
MS,Lawrence,31.65628234,-90.04686763,30.0,7.0,Arson,2449269.5,1600,2449269.5,1752
CA,Nevada,39.219681,-121.065081,0.2,9.0,Miscellaneous,2451270.5,1347,2451270.5,1427
AZ,Cochise,32.07152945,-110.42780317,0.5,2.0,Equipment Use,2449140.5,1321,2449140.5,1800
KY,109,37.53944444,-83.99111111,0.3,7.0,Arson,2452210.5,0030,2452210.5,1500
NY,WARREN,43.48825497,-73.76067631,1.08,9.0,Miscellaneous,2452027.5,1316,2452027.5,1316
GA,Mitchell            ,31.3445,-84.1958,10.0,5.0,Debris Burning,2450698.5,1720,2450698.5,1829
GA,Marion,32.493,-84.5626,0.18,5.0,Debris Burning,2452234.5,1805,2452234.5,1805
NC,123,35.26666667,-79.9,30.0,2.0,Equipment Use,2451403.5,1400,2451403.5,1630
OR,Klamath,42.2357,-122.1197,0.2,9.0,Miscellaneous,2451352.5,0900,2451352.5,1530
WV,Lincoln,38.28099303,-82.10204906,0.1,8.0,Children,2449023.5,1547,2449023.5,1547
GA,Burke               ,33.1436,-82.174,5.46,9.0,Miscellaneous,2448967.5,1500,2448967.5,1648
WV,Mercer,37.34770479,-81.09766365,1.0,5.0,Debris Burning,2449716.5,1451,2449716.5,1451
GA,Dodge,32.1155,-83.2656,0.24,7.0,Arson,2451865.5,1845,2451865.5,1845
MS,Holmes,33.28692203,-90.02280809,10.0,7.0,Arson,2449774.5,1910,2449774.5,2105
GA,Dooly,32.1328,-83.6724,18.65,7.0,Arson,2452322.5,1912,2452322.5,1912
OK,Latimer,35.02230062,-95.25170144,80.0,13.0,Missing/Undefined,2449816.5,1130,2449816.5,1700
GA,Montgomery          ,32.2867,-82.5191,1.08,5.0,Debris Burning,2448685.5,1053,2448685.5,1138
MS,Simpson,31.9836433,-89.86584399,15.0,5.0,Debris Burning,2451408.5,1220,2451408.5,1801
MS,Forrest,31.39289302,-89.39253214,5.0,5.0,Debris Burning,2449971.5,1650,2449971.5,1918
GA,Clayton             ,33.4357,-84.3216,1.12,5.0,Debris Burning,2449269.5,1332,2449269.5,1502
WY,Platte,42.333,-105.218,1.0,1.0,Lightning,2452097.5,1500,2452097.5,1900
GA,Turner,31.7385,-83.4929,1.38,5.0,Debris Burning,2452195.5,1700,2452195.5,1700
GA,Echols              ,30.727,-82.9745,7.67,7.0,Arson,2448988.5,2020,2448989.5,1320
GA,Appling             ,31.6696,-82.3573,0.29,5.0,Debris Burning,2449145.5,1350,2449145.5,1414
WI,Jackson,44.32929426,-90.73357823,0.01,9.0,Miscellaneous,2450230.5,1430,2450230.5,1449
GA,Spalding,33.1957,-84.219,0.4,5.0,Debris Burning,2452358.5,1430,2452358.5,1430
GA,Pierce              ,31.2753,-82.3174,0.25,7.0,Arson,2449507.5,1345,2449507.5,1425
OK,Adair,35.73310064,-94.56800097,0.5,13.0,Missing/Undefined,2450155.5,1145,2450155.5,1320
MS,Pontotoc,34.30972349,-88.95739292,2.0,5.0,Debris Burning,2449729.5,1245,2449729.5,1400
WI,Lincoln,45.53427858,-89.67999677,0.02,2.0,Equipment Use,2449843.5,1716,2449843.5,1736
GA,Lowndes             ,30.8642,-83.2187,0.27,5.0,Debris Burning,2449130.5,1530,2449130.5,1630
WV,Pocahontas,38.35216945,-79.96408559,4.0,5.0,Debris Burning,2452357.5,2100,2452357.5,2100
GA,Effingham,32.4063,-81.3651,0.75,8.0,Children,2452053.5,1828,2452053.5,1828
UT,37,37.73555556,-109.74194444,0.1,1.0,Lightning,2451724.5,1920,2451725.5,1135
CA,Nevada,39.263131,-121.066369,0.4,7.0,Arson,2451255.5,1600,2451255.5,1619
GA,Talbot              ,32.7501,-84.5437,0.84,6.0,Railroad,2450543.5,0900,2450543.5,1055
MS,Marshall,34.87703039,-89.60245606,1.0,7.0,Arson,2450007.5,1915,2450007.5,2034
MS,Attala,33.10366742,-89.4276952,1.0,7.0,Arson,2449320.5,1940,2449320.5,1957
ID,Cassia,42.02386,-113.98965,2898.5,1.0,Lightning,2451774.5,1345,2451784.5,1800
MS,George,30.79226412,-88.59973662,1.0,7.0,Arson,2448653.5,1652,2448653.5,1715
WI,Portage,44.51078379,-89.50145569,0.35,2.0,Equipment Use,2449427.5,1425,2449427.5,1503
NY,SUFFOLK,40.91941603,-72.66873796,0.1,7.0,Arson,2452044.5,1905,2452044.5,1905
CA,Riverside,33.677689,-116.312631,0.1,8.0,Children,2451680.5,1726,2451680.5,1738
MS,Lamar,31.0986978,-89.62556172,12.0,7.0,Arson,2449966.5,1206,2449966.5,1320
GA,Laurens             ,32.184,-83.0037,2.24,5.0,Debris Burning,2450079.5,1730,2450079.5,1958
MS,Marshall,34.78933466,-89.48487045,2.0,7.0,Arson,2448757.5,1435,2448757.5,1528
CO,Rio Blanco,40.0697,-108.2273,0.5,1.0,Lightning,2451757.5,1341,2451760.5,1200
GA,Dooly               ,32.03,-83.7535,0.52,2.0,Equipment Use,2448927.5,1030,2448927.5,1122
GA,Worth,31.5672,-83.8952,1.26,5.0,Debris Burning,2452028.5,1903,2452028.5,1903
GA,Monroe              ,32.9556,-83.8928,5.7,5.0,Debris Burning,2449801.5,1600,2449801.5,1745
MS,George,30.84594027,-88.87876037,2.0,5.0,Debris Burning,2451260.5,1345,2451260.5,1604
MS,Walthall,31.04559719,-90.07692694,13.0,7.0,Arson,2448672.5,1530,2448672.5,1629
MS,Jefferson Davis,31.5241828,-89.94692238,10.0,5.0,Debris Burning,2449422.5,1720,2449422.5,1815
GA,Talbot              ,32.5273,-84.5831,2.96,7.0,Arson,2450137.5,1430,2450137.5,1600
GA,Clinch              ,30.967,-82.9558,19.0,1.0,Lightning,2450240.5,2000,2450241.5,1025
GA,Walton,33.8983,-83.6635,0.15,5.0,Debris Burning,2452341.5,1145,2452341.5,1145
GA,Toombs              ,32.0809,-82.3169,1.09,5.0,Debris Burning,2449420.5,1535,2449420.5,1607
GA,Talbot,32.8359,-84.7069,0.18,1.0,Lightning,2451736.5,2010,2451736.5,2010
ID,17,48.29833333,-116.89666667,0.1,3.0,Smoking,2451439.5,1158,2451439.5,1838
WV,Grant,39.00003698,-79.11617243,0.1,8.0,Children,2451413.5,1031,2451413.5,1031
MS,Leake,32.88450716,-89.66941429,16.0,7.0,Arson,2451205.5,1221,2451205.5,1331
GA,Lowndes             ,30.8128,-83.2987,1.83,5.0,Debris Burning,2450982.5,1200,2450982.5,1429
NV,Elko,40.8585,-115.7828,0.5,10.0,Fireworks,2452118.5,1046,2452118.5,1400
FL,77,30.33666667,-84.78,0.1,1.0,Lightning,2451738.5,1500,2451738.5,1515
WV,Gilmer,38.9458408,-80.83152114,2.0,5.0,Debris Burning,2451600.5,1448,2451600.5,1448
CA,Lassen,40.6916,-120.7427,10.0,2.0,Equipment Use,2452054.5,1459,2452054.5,2000
GA,Berrien             ,31.1727,-83.2162,0.32,5.0,Debris Burning,2449349.5,1620,2449349.5,1655
NY,BROOME,42.10295684,-75.64552853,2.5,9.0,Miscellaneous,2452742.5,1523,2452742.5,1523
GA,Camden              ,30.7951,-81.6014,68.1,2.0,Equipment Use,2448767.5,1420,2448767.5,1715
MS,Amite,31.30697689,-90.65047791,5.0,7.0,Arson,2450985.5,0140,2450985.5,0238
GA,Gordon              ,34.533,-85.0497,3.77,7.0,Arson,2449401.5,1708,2449401.5,1759
GA,Wilkes,33.9323,-82.6885,5.2,9.0,Miscellaneous,2452178.5,1843,2452178.5,1843
PA,Cambria,40.63694444,-78.835,0.5,5.0,Debris Burning,2452757.5,1613,2452757.5,1613
GA,Ware,31.09366825,-82.37873988,3.78,1.0,Lightning,2452484.5,2227,2452485.5,2227
CO,Montezuma,37.3619,-108.6865,0.1,1.0,Lightning,2452808.5,1500,2452808.5,1900
OK,Delaware,36.28459942,-94.85479719,5.0,13.0,Missing/Undefined,2450165.5,0955,2450165.5,1100
WV,Doddridge,39.22391713,-80.63456177,0.1,11.0,Powerline,2449099.5,1745,2449099.5,1745
GA,Polk,34.0873,-85.1898,6.75,5.0,Debris Burning,2451696.5,2313,2451696.5,2313
GA,Meriwether          ,33.1445,-84.8315,1.5,5.0,Debris Burning,2450391.5,1200,2450391.5,1607
MS,Lamar,31.24191872,-89.40433335,15.0,7.0,Arson,2448962.5,1330,2448962.5,1532
GA,Jefferson           ,33.178,-82.4396,1.43,5.0,Debris Burning,2450686.5,1420,2450686.5,1530
GA,Emanuel,32.7323,-82.2762,0.13,7.0,Arson,2451961.5,1503,2451961.5,1503
OK,Sequoyah,35.61709967,-94.816597,3.5,13.0,Missing/Undefined,2450097.5,2000,2450097.5,2200
GA,Sumter,32.0986,-84.1367,2.28,5.0,Debris Burning,2452060.5,1825,2452060.5,1825
NM,Chaves,33.58792,-104.28136,1.5,2.0,Equipment Use,2451290.5,0913,2451290.5,1800
GA,Johnson,32.6638,-82.5809,1.05,5.0,Debris Burning,2451549.5,1435,2451549.5,1435
GA,Toombs              ,32.2867,-82.3775,2.13,5.0,Debris Burning,2449158.5,1345,2449158.5,1455
GA,Spalding            ,33.3329,-84.3214,0.08,2.0,Equipment Use,2449301.5,1315,2449301.5,1345
MS,Lamar,31.03258964,-89.40088941,1.0,7.0,Arson,2449423.5,1245,2449423.5,1323
OK,Pittsburg,35.26829867,-95.4585038,2.5,13.0,Missing/Undefined,2448652.5,1350,2448652.5,1435
GA,Effingham           ,32.2863,-81.2854,0.84,6.0,Railroad,2450239.5,1234,2450239.5,1540
MS,Desoto,34.93819104,-90.00072545,2.0,3.0,Smoking,2451066.5,1800,2451066.5,1930
WV,Ritchie,39.30180667,-80.9606832,3.0,5.0,Debris Burning,2451560.5,2130,2451560.5,2130
OK,Pittsburg,35.18170214,-95.58609772,40.0,13.0,Missing/Undefined,2448681.5,1530,2448681.5,1700
MS,Hinds,32.22268687,-90.51355109,1.0,3.0,Smoking,2449950.5,2025,2449950.5,2100
ID,Owyhee,42.91288,-115.7074,77.0,11.0,Powerline,2451733.5,1542,2451733.5,2000
GA,Crisp,32.0128,-83.7939,1.22,5.0,Debris Burning,2452220.5,1625,2452220.5,1625
MS,Walthall,31.34896799,-90.17154131,2.0,5.0,Debris Burning,2449905.5,1800,2449905.5,1940
MS,Lincoln,31.35198871,-90.31300046,60.0,7.0,Arson,2451257.5,1341,2451257.5,1644
UT,Tooele,40.38364,-112.46764,0.1,1.0,Lightning,2452505.5,1830,2452505.5,2000
GA,Bartow              ,34.2073,-85.0258,38.14,7.0,Arson,2449417.5,1510,2449417.5,1730
CA,Tuolumne,37.834381,-120.36485,0.5,7.0,Arson,2451422.5,1521,2451422.5,1715
GA,Emanuel,32.7838,-82.3982,0.5,5.0,Debris Burning,2451886.5,1811,2451886.5,1811
UT,Box Elder,41.76346,-113.82242,15.0,1.0,Lightning,2452136.5,1700,2452137.5,1730
AZ,Maricopa,33.83768059,-112.27792521,0.25,3.0,Smoking,2449874.5,1225,2449875.5,1400
MS,Yalobusha,33.93161083,-89.87252152,20.0,7.0,Arson,2450006.5,1400,2450006.5,1730
GA,Lowndes             ,30.83,-83.3185,0.32,2.0,Equipment Use,2449135.5,1150,2449135.5,1230
AL,Randolph,33.197098,-85.627842,0.25,6.0,Railroad,2453002.5,1528,2453002.5,1540
MS,Oktibbeha,33.4185045,-88.99978501,4.0,7.0,Arson,2451351.5,1300,2451351.5,1344
UT,9,40.91333333,-109.28888889,13.7,4.0,Campfire,2452370.5,1455,2452370.5,1730
CO,Mesa,39.2678,-108.5857,0.1,9.0,Miscellaneous,2452439.5,1727,2452439.5,2000
GA,Dodge,32.064,-83.0633,0.34,5.0,Debris Burning,2452249.5,1419,2452249.5,1419
OK,Delaware,36.42959965,-94.9083024,7.0,13.0,Missing/Undefined,2449529.5,1750,2449529.5,1900
WI,Adams,43.83077274,-89.69030692,0.5,2.0,Equipment Use,2448742.5,1724,2448742.5,1745
WA,37,47.35666667,-121.105,0.2,9.0,Miscellaneous,2451040.5,2014,2451041.5,0130
GA,Tift,31.4814,-83.5745,0.06,8.0,Children,2451596.5,1844,2451596.5,1844
GA,Paulding,33.8815,-84.8785,1.77,5.0,Debris Burning,2452221.5,1408,2452221.5,1408
MS,Kemper,32.90488578,-88.89394681,5.0,5.0,Debris Burning,2448670.5,1245,2448670.5,1330
NY,SARATOGA,43.22049347,-73.77805475,0.6,9.0,Miscellaneous,2452391.5,1158,2452391.5,1158
GA,Telfair             ,32.0811,-82.9222,0.5,5.0,Debris Burning,2449823.5,1800,2449823.5,1838
MS,Jones,31.7895237,-89.0010715,2.0,7.0,Arson,2451285.5,1900,2451285.5,1959
OK,Le Flore,34.67430094,-94.80560316,65.0,13.0,Missing/Undefined,2449797.5,1730,2449797.5,2140
AZ,5,34.58527778,-111.00166667,0.1,1.0,Lightning,2451346.5,1830,2451346.5,1835
GA,Crisp,31.9271,-83.6732,1.83,5.0,Debris Burning,2452226.5,1640,2452226.5,1640
GA,Hall                ,34.3612,-83.7848,3.35,5.0,Debris Burning,2449302.5,1600,2449302.5,2230
MS,Jackson,30.39310967,-88.44024167,2.0,7.0,Arson,2448700.5,2131,2448700.5,2335
CO,Rio Blanco,39.8553,-108.864,0.1,1.0,Lightning,2452130.5,1155,2452130.5,1530
GA,Walker              ,34.6187,-85.2376,1.79,7.0,Arson,2449815.5,1930,2449815.5,2020
ME,Aroostook,46.86666511,-68.05000406,30.0,9.0,Miscellaneous,2448759.5,1700,2448759.5,1830
MI,Chippewa,46.38363661,-84.26958474,0.1,5.0,Debris Burning,2450235.5,1300,2450235.5,1407
WV,Wayne,37.94836706,-82.33659139,80.0,7.0,Arson,2449793.5,1947,2449794.5,1947
WV,Mason,38.65271842,-82.13803738,3.0,2.0,Equipment Use,2451949.5,1630,2451949.5,1630
WV,Mingo,37.85118826,-82.14491575,38.0,7.0,Arson,2451966.5,1545,2451966.5,1545
CA,Tuolumne,37.862739,-120.508919,30.0,9.0,Miscellaneous,2452125.5,1457,2452125.5,2110
GA,Crisp               ,32.0128,-83.7334,0.43,5.0,Debris Burning,2449753.5,1230,2449753.5,1301
MS,George,30.75189301,-88.75156509,1.0,7.0,Arson,2450874.5,0653,2450874.5,0734
AZ,Maricopa,33.47007968,-112.45409148,0.1,9.0,Miscellaneous,2448740.5,1900,2448740.5,2030
GA,Harris              ,32.7502,-84.7876,0.85,5.0,Debris Burning,2448744.5,1630,2448744.5,1719
AZ,Pima,32.07152914,-110.47840137,1181.0,1.0,Lightning,2449532.5,1909,2449565.5,0000
WY,Fremont,43.4061,-107.8662,0.3,5.0,Debris Burning,2451479.5,1445,2451480.5,1500
MI,CLARE,44.15409,-84.85853,0.1,3.0,Smoking,2452098.5,1959,2452098.5,1959
MS,Walthall,31.23838982,-90.2314051,2.0,7.0,Arson,2451276.5,1850,2451276.5,2000
GA,Macon,32.2358,-84.0762,5.42,3.0,Smoking,2451654.5,1430,2451654.5,1430
GA,Heard               ,33.3331,-84.9967,4.14,5.0,Debris Burning,2449402.5,1100,2449402.5,1310
UT,3,42.0,-112.145,0.1,1.0,Lightning,2451014.5,1545,2451015.5,1630
UT,Uintah,39.5169,-109.3362,0.1,1.0,Lightning,2452092.5,1825,2452092.5,1900
OK,Pushmataha,34.39516665,-95.61466668,60.0,7.0,Arson,2452722.5,1840,2452722.5,1840
GA,Emanuel,32.4752,-82.3169,0.15,5.0,Debris Burning,2452319.5,1219,2452319.5,1219
OK,McCurtain,34.44119973,-94.51400005,1.0,13.0,Missing/Undefined,2448846.5,0150,2448846.5,0400
MS,Jefferson Davis,31.50811947,-89.6858139,3.0,5.0,Debris Burning,2448753.5,2100,2448753.5,2210
GA,Early               ,31.3104,-84.7761,0.5,2.0,Equipment Use,2450224.5,1305,2450224.5,1340
GA,Randolph            ,31.7217,-84.6588,9.5,5.0,Debris Burning,2450127.5,1315,2450127.5,1420
MS,Jackson,30.65669069,-88.57062468,8.0,7.0,Arson,2451260.5,1740,2451260.5,1954
CA,Los Angeles,34.6012,-118.191339,1.0,9.0,Miscellaneous,2452863.5,1400,2452863.5,1400
NM,Socorro,33.5676,-107.6681,529.0,1.0,Lightning,2451689.5,1700,2451689.5,2010
GA,Pickens             ,34.3785,-84.5097,0.03,7.0,Arson,2450713.5,1310,2450713.5,1526
OK,Pushmataha,34.66633333,-95.05866667,3.0,5.0,Debris Burning,2452972.5,1830,2452972.5,1830
MS,Jackson,30.55059416,-88.70063535,1.0,7.0,Arson,2448739.5,2055,2448739.5,2150
MS,Alcorn,34.77854616,-88.50464023,1.0,5.0,Debris Burning,2450534.5,1445,2450534.5,1546
GA,Oconee              ,33.8983,-83.5605,0.47,7.0,Arson,2450554.5,1200,2450554.5,1250
GA,Candler             ,32.3894,-81.9322,0.6,5.0,Debris Burning,2448730.5,1820,2448730.5,1931
GA,Long                ,31.7208,-81.7744,0.58,5.0,Debris Burning,2449224.5,1649,2449224.5,1731
GA,Haralson            ,33.8303,-85.372,5.97,7.0,Arson,2449771.5,1300,2449771.5,1545
WV,Logan,37.8083601,-81.99728007,30.0,7.0,Arson,2449288.5,1700,2449288.5,1700
NY,CLINTON,44.75326351,-73.54796087,1.29,9.0,Miscellaneous,2452385.5,0241,2452385.5,0241
MS,Stone,30.87201231,-89.21627241,1.0,5.0,Debris Burning,2449601.5,1615,2449601.5,1705
GA,Grady,30.9845,-84.3346,1.63,9.0,Miscellaneous,2451560.5,1810,2451560.5,1810
UT,Kane,37.23334,-112.68929,0.1,1.0,Lightning,2452138.5,1743,2452138.5,2300
AZ,Coconino,35.76905323,-112.89386741,5.0,13.0,Missing/Undefined,2450199.5,0920,2450199.5,1230
NY,RICHMOND,40.59035002,-74.0666585,0.1,9.0,Miscellaneous,2452459.5,2203,2452459.5,2203
WV,Webster,38.55423416,-80.60850475,0.3,5.0,Debris Burning,2451304.5,1744,2451304.5,1744
GA,Floyd,34.1216,-85.0663,0.54,7.0,Arson,2452104.5,1925,2452104.5,1925
GA,Webster             ,32.1159,-84.4395,1.38,9.0,Miscellaneous,2449935.5,1800,2449935.5,1920
OK,Delaware,36.29909895,-94.9973985,0.1,13.0,Missing/Undefined,2449788.5,2030,2449788.5,2040
GA,Treutlen            ,32.3895,-82.4383,0.11,9.0,Miscellaneous,2450562.5,1150,2450562.5,1225
CA,Tuolumne,37.998731,-120.258011,0.1,7.0,Arson,2451034.5,1614,2451034.5,1624
GA,Lowndes,30.8471,-83.179,0.05,5.0,Debris Burning,2452347.5,1349,2452347.5,1349
NV,Elko,41.5021,-116.5984,15000.0,1.0,Lightning,2451758.5,1421,2451761.5,2300
AZ,19,32.435,-110.75333333,0.1,1.0,Lightning,2451364.5,1150,2451364.5,1237
GA,Lumpkin,34.4298,-84.0124,0.06,5.0,Debris Burning,2451974.5,1615,2451974.5,1615
WV,Jefferson,39.2884244,-77.78935155,1.0,11.0,Powerline,2451084.5,1641,2451084.5,1641
GA,Coweta,33.4016,-84.7721,40.0,7.0,Arson,2452010.5,1145,2452010.5,1145
GA,Richmond            ,33.3665,-82.092,0.65,7.0,Arson,2450689.5,1700,2450689.5,1845
GA,Walker,34.6016,-85.362,1.04,7.0,Arson,2452225.5,1830,2452225.5,1830
GA,Newton              ,33.5213,-83.9937,4.28,4.0,Campfire,2448662.5,1025,2448662.5,1050
GA,Rabun,34.8924,-83.4486,0.86,9.0,Miscellaneous,2451804.5,1515,2451804.5,1515
GA,Gwinnett            ,33.9327,-84.096,0.33,5.0,Debris Burning,2449089.5,1435,2449089.5,1535
GA,Toombs              ,32.0295,-82.3975,4.74,7.0,Arson,2449999.5,1300,2449999.5,1645
WA,7,47.57,-120.87166667,185.0,1.0,Lightning,2452134.5,0800,2452166.5,1200
GA,Seminole,31.0533,-84.8937,0.02,5.0,Debris Burning,2452284.5,1428,2452284.5,1428
GA,Hall                ,34.2754,-83.7025,1.88,5.0,Debris Burning,2449807.5,1530,2449807.5,1730
NC,75,35.30194444,-83.86361111,40.0,7.0,Arson,2451273.5,1645,2451274.5,0300
GA,Tift,31.4642,-83.3942,0.25,5.0,Debris Burning,2451547.5,0740,2451547.5,0740
MS,Grenada,33.7551711,-89.95902115,3.0,7.0,Arson,2450899.5,1654,2450899.5,1847
WI,Dane,43.09153067,-89.77208513,0.75,7.0,Arson,2449465.5,0213,2449465.5,0245
WV,Kanawha,38.52412472,-81.58045786,2.0,7.0,Arson,2451312.5,2340,2451313.5,2340
MS,Harrison,30.45047969,-89.23337457,1.0,7.0,Arson,2450913.5,1728,2450913.5,1832
WV,Monroe,37.40687565,-80.79333282,0.2,5.0,Debris Burning,2449021.5,1500,2449021.5,1500
NY,KINGS,40.68632806,-73.94961052,0.1,9.0,Miscellaneous,2452967.5,1538,2452967.5,1538
AZ,21,32.57833333,-110.735,0.1,5.0,Debris Burning,2450913.5,1800,2450913.5,1900
GA,Laurens             ,32.544,-82.9862,0.01,5.0,Debris Burning,2449328.5,1805,2449328.5,1842
OK,Delaware,36.31359855,-94.89040372,0.1,13.0,Missing/Undefined,2450042.5,1530,2450042.5,1620
MS,Pearl River,30.57050762,-89.77829116,35.0,7.0,Arson,2450710.5,2019,2450710.5,2204
GA,Murray,34.8928,-84.7824,1.86,5.0,Debris Burning,2451944.5,1541,2451944.5,1541
GA,Lee                 ,31.7558,-84.1765,6.61,5.0,Debris Burning,2448656.5,1304,2448656.5,1420
ID,21,48.83944444,-116.5475,0.1,1.0,Lightning,2452134.5,1400,2452135.5,1000
OK,Adair,36.09469991,-94.73560322,0.5,13.0,Missing/Undefined,2448682.5,1640,2448682.5,1730
KY,Trigg,36.675,-87.964,1.0,5.0,Debris Burning,2452599.5,1330,2452599.5,1330
OR,19,43.35333333,-122.12222222,0.1,1.0,Lightning,2452167.5,1410,2452167.5,1940
MS,Alcorn,34.94404426,-88.67591704,1.0,7.0,Arson,2449332.5,1630,2449332.5,1700
NY,SUFFOLK,40.72238351,-73.17132952,0.1,9.0,Miscellaneous,2452077.5,0230,2452077.5,0230
MI,ALCONA,44.74492,-83.32041,5.0,4.0,Campfire,2452074.5,1539,2452074.5,1539
GA,Bacon,31.5667,-82.4376,0.75,5.0,Debris Burning,2451962.5,1551,2451962.5,1551
MS,Smith,32.03108076,-89.6129345,35.0,7.0,Arson,2449399.5,1300,2449399.5,1500
NV,Lander,40.7861,-116.8519,20.0,1.0,Lightning,2451742.5,1519,2451743.5,1400
MS,Lamar,31.11342264,-89.39779009,1.0,8.0,Children,2448625.5,1210,2448625.5,1250
GA,Baldwin,32.9726,-83.2339,4.04,8.0,Children,2451560.5,1420,2451560.5,1420
UT,Beaver,38.09261,-113.44886,0.1,1.0,Lightning,2452137.5,1812,2452137.5,1900
GA,Wilkinson           ,32.784,-83.2523,0.96,5.0,Debris Burning,2449343.5,1500,2449343.5,1715
GA,Talbot              ,32.8701,-84.5036,0.6,7.0,Arson,2450416.5,0930,2450416.5,1220
MS,Madison,32.72802585,-89.82896529,12.0,7.0,Arson,2449040.5,1600,2449040.5,1708
AZ,Maricopa,33.57561894,-112.47070449,10.0,9.0,Miscellaneous,2449902.5,2157,2449903.5,1800
MS,Marion,31.12837564,-89.76211823,1.0,5.0,Debris Burning,2451058.5,1801,2451058.5,1911
CA,Shasta,41.12988,-121.43777,0.5,1.0,Lightning,2451412.5,1830,2451412.5,1930
GA,Hart,34.3438,-83.0223,1.63,5.0,Debris Burning,2452327.5,1154,2452327.5,1154
GA,Ben Hill            ,31.687,-83.2923,0.54,5.0,Debris Burning,2449401.5,1150,2449401.5,1207
MS,Panola,34.47698321,-89.96664817,4.0,9.0,Miscellaneous,2451404.5,1800,2451404.5,1945
MS,Attala,33.14388865,-89.36852849,3.0,7.0,Arson,2449750.5,1640,2449750.5,1745
WY,Carbon,41.9805,-107.0889,1.0,1.0,Lightning,2452806.5,1510,2452806.5,1930
NY,WESTCHESTER,40.91035697,-73.89180198,1.0,9.0,Miscellaneous,2452723.5,1503,2452723.5,1503
CO,113,37.97194444,-108.26944444,0.1,1.0,Lightning,2451777.5,1800,2451777.5,1930
OK,Haskell,35.08029934,-95.26930232,20.0,13.0,Missing/Undefined,2450183.5,1215,2450183.5,1720
GA,Berrien             ,31.2584,-83.1155,5.44,5.0,Debris Burning,2449912.5,1215,2449912.5,1325
CA,Riverside,33.910781,-117.094581,0.5,9.0,Miscellaneous,2452856.5,1617,2452856.5,1700
ME,Aroostook,46.09999806,-68.13332978,0.5,5.0,Debris Burning,2449109.5,1112,2449109.5,1145
GA,Jeff Davis          ,31.8925,-82.5787,1.09,8.0,Children,2449411.5,1237,2449411.5,1320
WI,Oneida,45.87365439,-89.80948542,0.05,5.0,Debris Burning,2450206.5,1347,2450206.5,1413
MS,Pearl River,30.75890568,-89.64448743,2.0,7.0,Arson,2448672.5,2204,2448672.5,2343
MI,Grand Traverse,44.75225918,-85.70509793,1.5,5.0,Debris Burning,2450306.5,1700,2450308.5,0800
NY,RENSSELAER,42.65479438,-73.68129523,0.1,8.0,Children,2452149.5,1515,2452149.5,1515
GA,Harris,32.8531,-84.8495,0.28,3.0,Smoking,2451734.5,2016,2451734.5,2016
GA,Talbot,32.613,-84.4821,7.95,7.0,Arson,2451961.5,1355,2451961.5,1355
OK,Pushmataha,34.23683333,-95.70883331,2.0,5.0,Debris Burning,2452740.5,1506,2452740.5,1506
NY,WARREN,43.69328563,-73.81588466,0.96,5.0,Debris Burning,2452746.5,1241,2452746.5,1241
CA,Shasta,40.523581,-121.79395,0.1,8.0,Children,2452466.5,0547,2452466.5,0700
GA,Floyd               ,34.2073,-85.2739,20.5,5.0,Debris Burning,2449174.5,1400,2449174.5,2024
