STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
NY,MONROE,43.12889417,-77.73291025,0.1,9.0,Miscellaneous,2454280.5,0039,2454280.5,0039
AR,PIKE,34.03633,-93.45384,1.0,5.0,Debris Burning,2456018.5,1345,2456018.5,1500
MT,53,48.44777778,-115.935,0.1,1.0,Lightning,2454300.5,0800,2454300.5,1400
CO,Park,38.92805556,-105.42166667,0.1,4.0,Campfire,2456838.5,1505,2456838.5,1729
CO,YUMA,40.0326,-102.2129,0.1,1.0,Lightning,2455476.5,1115,2455476.5,1115
WI,Adams,43.66211,-89.69437,1.3,5.0,Debris Burning,2456402.5,1304,2456402.5,1325
AL,Dallas,32.392626,-87.075116,3.5,5.0,Debris Burning,2453863.5,1535,2453863.5,1605
NY,FULTON,43.23615187,-74.18712481,0.1,3.0,Smoking,2454090.5,1210,2454094.5,1210
FL,Suwannee,30.2473,-82.9871,0.4,9.0,Miscellaneous,2456380.5,2009,2456380.5,2110
CA,SISKIYOU,41.543133,-122.918117,1.5,13.0,Missing/Undefined,2456824.5,1457,2456824.5,1545
CA,Lassen,40.9164,-120.3997,9408.0,1.0,Lightning,2455403.5,1545,2455418.5,1800
MT,039,46.60166667,-113.785,0.1,1.0,Lightning,2456541.5,1459,2456542.5,1449
GA,Appling             ,31.8552216,-82.21634173,0.85,5.0,Debris Burning,2455838.5,1514,2455838.5,1630
NY,ROCKLAND,41.09327408,-74.01269971,0.1,9.0,Miscellaneous,2453593.5,1257,2453593.5,1257
TX,Rusk,31.87033333,-94.76933333,45.0,5.0,Debris Burning,2457300.5,1644,2457301.5,1335
SC,McCormick County,33.921722,-82.421516,1.5,9.0,Miscellaneous,2455842.5,1555,2455842.5,1717
LA,43,31.56055556,-92.54888889,37.0,7.0,Arson,2454899.5,0745,2454899.5,1300
OR,017,43.9877778,-121.425833,0.1,4.0,Campfire,2455399.5,1457,2455399.5,1515
ID,039,43.80166667,-115.12555556,0.31,1.0,Lightning,2456476.5,1611,2456477.5,2030
MT,77,47.19166667,-113.12666667,11.0,1.0,Lightning,2455045.5,1224,2455126.5,0730
NY,ROCKLAND,41.1974,-73.978,0.1,9.0,Miscellaneous,2457144.5,1409,2457144.5,1430
TN,MORGAN,36.219233,-84.778467,83.0,5.0,Debris Burning,2455302.5,1326,2455303.5,1326
GA,Macon               ,32.34134167,-84.07615278,0.22,5.0,Debris Burning,2456677.5,1501,2456677.5,1544
NC,Dare,35.26558333,-75.5372,1.0,13.0,Missing/Undefined,2455611.5,1408,2455611.5,1506
NY,QUEENS,40.73771999,-73.70651447,0.1,9.0,Miscellaneous,2455876.5,0153,2455876.5,0205
MI,GLADWIN,44.13712,-84.47913,0.8,5.0,Debris Burning,2456003.5,1552,2456003.5,1645
NC,Catawba,35.68731111,-81.01353889,0.3,13.0,Missing/Undefined,2455619.5,1356,2455619.5,1411
AL,Walker,33.916194,-87.470964,9.0,5.0,Debris Burning,2453084.5,1320,2453084.5,1655
SC,Clarendon County,33.527977,-80.371483,15.0,7.0,Arson,2455994.5,1253,2455994.5,1436
ID,17,48.69527778,-116.98388889,0.1,1.0,Lightning,2455042.5,0817,2455042.5,2020
GA,Toombs              ,32.01693193,-82.43151929,0.1,5.0,Debris Burning,2455611.5,1406,2455611.5,1420
NY,NASSAU,40.87055335,-73.62787287,0.1,9.0,Miscellaneous,2454566.5,2028,2454566.5,2028
AL,Mobile,30.3541,-88.1406,45.0,7.0,Arson,2453484.5,1308,2453484.5,1717
GA,Effingham,32.25706667,-81.2982,1.5,7.0,Arson,2456403.5,1423,2456403.5,1501
TN,MCMINN,35.4055,-84.8265,5.0,7.0,Arson,2455289.5,1430,2455289.5,1800
NY,QUEENS,40.59851274,-73.738457,0.1,9.0,Miscellaneous,2454551.5,1536,2454551.5,1536
NY,NIAGARA,43.2415,-78.7119,0.1,7.0,Arson,2456031.5,1148,2456031.5,1238
ID,Latah,46.96659836,-116.5462093,0.2,5.0,Debris Burning,2457113.5,1300,2457204.5,1424
MO,Jefferson,38.191,-90.6198,2.0,9.0,Miscellaneous,2455609.5,1728,2455609.5,1830
CA,71,34.17138889,-116.90083333,0.15,7.0,Arson,2454148.5,1629,2454148.5,1703
NY,JEFFERSON,44.05263884,-76.07591818,0.1,9.0,Miscellaneous,2455645.5,1642,2455645.5,1728
KY,Martin,37.78994,-82.38706,2.0,4.0,Campfire,2454506.5,1830,2454506.5,1830
NY,SUFFOLK,40.880274,-73.05181253,0.1,9.0,Miscellaneous,2454348.5,1535,2454348.5,1535
GA,Tattnall            ,32.10484444,-82.05174722,1.2,5.0,Debris Burning,2457076.5,1635,2457076.5,1730
AZ,5,35.46777778,-111.78777778,0.1,1.0,Lightning,2453938.5,0919,2453938.5,1118
AL,Shelby,33.495182,-86.490754,12.0,1.0,Lightning,2454336.5,1501,2454336.5,1932
KY,Johnson,37.79594,-82.8566,2.0,4.0,Campfire,2455275.5,1630,2455275.5,1630
SC,Marlboro County,34.577755,-79.722076,1.0,8.0,Children,2455612.5,1150,2455612.5,1328
UT,41,38.55805556,-112.27916667,0.1,1.0,Lightning,2454663.5,1400,2454670.5,1200
AZ,Coconino,35.5375,-111.63944444,0.3,1.0,Lightning,2456863.5,1639,2456864.5,1400
ID,49,45.53916667,-115.65638889,0.1,1.0,Lightning,2453954.5,1530,2454012.5,1259
PA,WESTMORELAND,40.27556,-79.77806,1.0,7.0,Arson,2455985.5,1416,2455985.5,1500
AL,Dallas,32.461161,-87.414406,26.0,7.0,Arson,2453476.5,1205,2453476.5,1430
NY,ALBANY,42.5905,-73.9657,0.1,1.0,Lightning,2456131.5,1542,2456131.5,1633
WA,077,46.51611111,-121.285,1096.0,1.0,Lightning,2456514.5,1217,2456566.5,1300
AL,Monroe,31.617209,-87.506335,5.0,5.0,Debris Burning,2453929.5,1643,2453929.5,1845
TN,WILSON,36.083333,-86.25005,0.4,5.0,Debris Burning,2455632.5,1030,2455632.5,1140
NC,Wayne,35.30183333,-78.031,0.1,13.0,Missing/Undefined,2455840.5,2000,2455840.5,2045
NV,Lincoln,38.5961,-114.4533,145.0,1.0,Lightning,2455049.5,1653,2455118.5,0930
CA,San Diego,32.681586,-116.514392,0.1,7.0,Arson,2454101.5,1740,2454101.5,1751
UT,Grand,38.8433,-109.0907,2.0,1.0,Lightning,2453550.5,1915,2453551.5,2055
NM,43,36.00916667,-106.73083333,2.0,1.0,Lightning,2453240.5,1300,2453241.5,1400
GA,Marion              ,32.55957175,-84.47733661,0.67,5.0,Debris Burning,2455609.5,1410,2455609.5,1546
GA,Candler             ,32.49594444,-82.00716667,4.53,7.0,Arson,2456972.5,1301,2456972.5,1427
NY,RENSSELAER,42.94932656,-73.44172969,0.1,9.0,Miscellaneous,2453589.5,2000,2453589.5,2000
CA,061,39.10833333,-120.78055556,1.0,9.0,Miscellaneous,2457235.5,1309,2457237.5,1538
NC,Alamance,36.23533333,-79.40083333,2.0,13.0,Missing/Undefined,2455610.5,1230,2455610.5,1415
UT,17,37.82666667,-112.52583333,0.01,1.0,Lightning,2454648.5,1304,2454649.5,1215
KS,Crawford,37.59,-94.84,5.0,5.0,Debris Burning,2457350.5,1658,2457350.5,1734
AL,Lowndes,32.10329,-86.508687,2.0,5.0,Debris Burning,2454388.5,1526,2454388.5,1811
NC,Haywood,35.47646666,-82.91698333,0.5,5.0,Debris Burning,2455513.5,1330,2455513.5,1455
MO,Jefferson,38.155216,-90.568875,1.0,5.0,Debris Burning,2456737.5,1228,2456737.5,1304
MS,WEBSTER,33.54895197,-89.49597854,1.0,9.0,Miscellaneous,2456356.5,1138,2456356.5,1249
CO,Eagle,39.6603,-106.833,0.1,1.0,Lightning,2453552.5,1217,2453552.5,1634
OK,89,34.40527778,-94.68583333,0.5,4.0,Campfire,2454572.5,1100,2454572.5,1600
NC,Robeson,34.56313333,-79.06673333,2.0,5.0,Debris Burning,2456685.5,1350,2456685.5,1500
MN,Cass,46.38939675,-94.67205506,0.1,7.0,Arson,2456205.5,1515,2456205.5,1610
WA,Clark County,45.699835,-122.735432,0.2,9.0,Miscellaneous,2455029.5,1751,2455031.5,1751
NY,STEUBEN,42.49989492,-77.72191989,1.03,9.0,Miscellaneous,2453469.5,1623,2453469.5,1623
GA,Effingham,32.36899754,-81.37715494,2.1,5.0,Debris Burning,2455943.5,1730,2455943.5,1845
NC,Anson,34.81158333,-80.06558333,1.2,13.0,Missing/Undefined,2455729.5,0800,2455729.5,0859
TN,Benton,36.1416667,-88.165,1.0,1.0,Lightning,2453598.5,1800,2453598.5,1930
AR,BOONE,36.21736,-93.13179,5.0,5.0,Debris Burning,2456705.5,1400,2456705.5,1530
AL,DeKalb,34.660549,-85.697833,4.0,7.0,Arson,2453674.5,1615,2453674.5,1830
WV,Pocahontas,38.42224885,-79.91946313,2.0,2.0,Equipment Use,2455870.5,1620,2455870.5,1620
OR,35,43.22972222,-121.67527778,0.1,1.0,Lightning,2454696.5,1330,2454696.5,1838
WA,Pierce,47.06305556,-121.58444444,0.1,4.0,Campfire,2456921.5,1620,2456921.5,1630
OR,39,43.43944444,-122.31472222,0.1,1.0,Lightning,2454685.5,1600,2454685.5,2100
WA,73,48.88083333,-121.75083333,7.5,1.0,Lightning,2453171.5,1200,2453238.5,1200
NY,ORANGE,41.29223929,-74.49022958,0.1,9.0,Miscellaneous,2454299.5,0951,2454299.5,0951
TX,McCulloch,30.97933333,-99.29388333,2.0,5.0,Debris Burning,2455849.5,1600,2455849.5,1730
NY,SUFFOLK,40.83316049,-72.75020452,0.1,1.0,Lightning,2453086.5,0957,2453086.5,0957
NC,Robeson,34.6496,-79.0842,1.0,7.0,Arson,2456553.5,1122,2456553.5,1310
CA,Trinity,40.731,-122.931139,0.3,7.0,Arson,2454011.5,1246,2454011.5,1315
NY,CAYUGA,42.93306452,-76.57746299,0.1,7.0,Arson,2454643.5,2059,2454643.5,2059
MN,137,47.51083333,-92.10166667,2.5,6.0,Railroad,2453136.5,1900,2453136.5,2130
AL,Russell,32.4569251,-85.1865208,3.0,2.0,Equipment Use,2455704.5,1300,2455704.5,1523
CA,Placer,39.095811,-120.949647,0.1,8.0,Children,2454290.5,1355,2454290.5,1355
WI,Rusk,45.29861,-91.1503,1.8,2.0,Equipment Use,2454987.5,1401,2454987.5,1401
AZ,13,33.83138889,-111.47222222,0.1,9.0,Miscellaneous,2453929.5,1434,2453929.5,1542
FL,83,29.15305556,-81.8475,0.1,9.0,Miscellaneous,2454218.5,1727,2454219.5,1232
NC,Richmond,35.02023333,-79.62925,1.0,13.0,Missing/Undefined,2455707.5,0340,2455707.5,0450
FL,Levy,29.4448,-82.6156,1.0,5.0,Debris Burning,2455323.5,1532,2455323.5,1532
OK,McCurtain,34.20516667,-95.06966666,0.1,7.0,Arson,2454850.5,1945,2454850.5,1945
MT,061,47.10888889,-114.59638889,0.1,1.0,Lightning,2456529.5,1300,2456530.5,1130
KY,Bell,36.85901,-83.56852,10.0,5.0,Debris Burning,2454193.5,1545,2454193.5,1545
WI,Oneida,45.74374,-89.13381,0.02,2.0,Equipment Use,2454962.5,1324,2454962.5,1324
MN,Roseau,48.88235107,-95.91840024,2.0,5.0,Debris Burning,2457146.5,2130,2457146.5,2300
NY,ROCKLAND,41.26675404,-73.99113402,0.1,9.0,Miscellaneous,2454678.5,1853,2454678.5,1853
FL,Collier,26.1543,-81.5409,10.0,1.0,Lightning,2456803.5,1637,2456803.5,2138
NY,KINGS,40.60722882,-73.91991524,0.1,9.0,Miscellaneous,2454491.5,2242,2454491.5,2242
CO,Mesa,39.1308,-108.7669,0.1,1.0,Lightning,2456510.5,2000,2456526.5,1229
CA,SAN DIEGO,33.222283,-117.038133,0.08,13.0,Missing/Undefined,2456528.5,1043,2456528.5,1055
NY,COLUMBIA,42.24877158,-73.69859715,4.5,9.0,Miscellaneous,2455143.5,1052,2455143.5,1052
KY,Bell,36.70509,-83.813507,80.0,1.0,Lightning,2456832.5,1300,2456834.5,2130
WA,Snohomish County,48.17201,-122.2943,0.1,4.0,Campfire,2455075.5,2000,2455090.5,2000
NY,BRONX,40.84080803,-73.90489403,0.1,9.0,Miscellaneous,2453699.5,1241,2453699.5,1241
OR,Baker,44.4103,-117.31185,349.0,2.0,Equipment Use,2454719.5,1213,2454720.5,1949
GA,Glynn               ,31.2732669,-81.53533131,0.1,9.0,Miscellaneous,2455836.5,1407,2455836.5,1511
KS,Crawford,37.53,-94.74,10.0,5.0,Debris Burning,2457103.5,1651,2457103.5,1731
NY,OSWEGO,43.30273173,-76.48734383,0.1,9.0,Miscellaneous,2453116.5,2027,2453116.5,2027
MN,Becker,46.86300181,-95.45067442,5.0,7.0,Arson,2455688.5,2150,2455688.5,2220
NY,BROOME,42.10683032,-76.03105671,0.86,9.0,Miscellaneous,2453841.5,1926,2453841.5,1926
GA,Marion,32.44224306,-84.59462121,0.51,5.0,Debris Burning,2456001.5,1620,2456001.5,1730
CA,San Diego,32.989383,-116.783236,0.1,7.0,Arson,2453940.5,1634,2453940.5,1645
CO,111,37.6419444,-107.958611,0.1,1.0,Lightning,2455460.5,1647,2455460.5,1900
CO,33,37.65777778,-108.7,1.0,1.0,Lightning,2453916.5,1415,2453917.5,0900
NC,Buncombe,35.73928333,-82.65841667,0.5,13.0,Missing/Undefined,2455604.5,1215,2455604.5,1245
TN,CLAY,36.54445,-85.531083,0.5,7.0,Arson,2456739.5,1900,2456739.5,2100
CA,Lassen,40.343336,-120.484264,2.0,9.0,Miscellaneous,2454281.5,1641,2454281.5,1730
CA,73,33.29638889,-116.89083333,0.1,9.0,Miscellaneous,2455072.5,1032,2455072.5,1053
CA,SHASTA,40.62435,-122.320233,0.01,7.0,Arson,2457219.5,0337,2457219.5,0453
NY,CORTLAND,42.746339,-76.13760399,0.64,5.0,Debris Burning,2454574.5,1528,2454574.5,1528
CO,Jefferson,39.7432,-105.0889,0.1,9.0,Miscellaneous,2456367.5,1212,2456367.5,1242
CO,Weld,40.3341,-104.5317,0.1,9.0,Miscellaneous,2456416.5,2102,2456416.5,2132
ID,Ada,43.4705,-116.01544,5.0,1.0,Lightning,2456861.5,0011,2456861.5,0130
KY,Floyd,37.5667,-82.67135,1.0,5.0,Debris Burning,2455654.5,1512,2455654.5,1615
NY,Ulster,41.8181,-74.0333,1.0,9.0,Miscellaneous,2457131.5,1609,2457131.5,1748
CA,Calaveras,38.212906,-120.832006,3.5,9.0,Miscellaneous,2454346.5,1216,2454346.5,1645
NC,Hertford,36.3312,-76.99241667,0.3,13.0,Missing/Undefined,2455601.5,1125,2455601.5,1206
FL,Escambia,30.7038,-87.3117,8.8,8.0,Children,2455288.5,1640,2455288.5,1640
NY,ULSTER,41.6851122,-73.9739496,0.1,9.0,Miscellaneous,2455069.5,1100,2455069.5,1100
GA,Brantley            ,31.12722696,-81.96191383,0.1,9.0,Miscellaneous,2455720.5,1236,2455720.5,1312
WY,19,44.03333333,-107.00277778,1.0,1.0,Lightning,2453971.5,1530,2453972.5,1730
GA,Tattnall            ,31.91985155,-81.9684003,0.71,5.0,Debris Burning,2455607.5,1640,2455607.5,1730
NM,3,33.19972222,-108.09,0.1,1.0,Lightning,2454297.5,1700,2454325.5,0900
NY,SUFFOLK,40.78404891,-73.25210349,2.5,9.0,Miscellaneous,2453845.5,1336,2453845.5,1336
CA,3,38.55916667,-119.91333333,0.1,1.0,Lightning,2453184.5,1600,2453189.5,1400
GA,Lowndes             ,30.738408,-83.10265718,0.83,5.0,Debris Burning,2455840.5,1210,2455840.5,1311
OR,Clatsop,46.18583,-123.58722,0.01,5.0,Debris Burning,2456850.5,1800,2456850.5,2000
NY,ALBANY,42.76944628,-73.72968336,1.66,9.0,Miscellaneous,2453111.5,1707,2453111.5,1707
CO,YUMA,40.132,-102.6939,1.0,9.0,Miscellaneous,2455506.5,1116,2455506.5,1116
MI,069,44.3405556,-83.6052778,0.1,7.0,Arson,2455346.5,1145,2455347.5,1331
NC,Yancey,35.89961666,-82.33193333,0.1,9.0,Miscellaneous,2455294.5,0957,2455294.5,1030
TN,SEQUATCHIE,35.299433,-85.28235,1.5,5.0,Debris Burning,2456404.5,1315,2456404.5,1400
ID,3,44.46722222,-116.28944444,0.1,1.0,Lightning,2453963.5,1301,2453963.5,2000
NM,3,33.525,-108.68833333,0.1,1.0,Lightning,2453207.5,1730,2453210.5,1600
CO,085,38.49638889,-108.52111111,0.1,1.0,Lightning,2456157.5,1450,2456159.5,1448
WA,51,48.68916667,-117.11833333,0.3,1.0,Lightning,2453225.5,1900,2453226.5,1603
GA,Sumter,32.13341173,-84.3012685,0.38,5.0,Debris Burning,2456074.5,1529,2456074.5,1621
NC,Catawba,35.663483,-81.333766,0.1,9.0,Miscellaneous,2457061.5,1305,2457061.5,1325
WI,Adams,43.98363,-89.93352,0.3,6.0,Railroad,2456040.5,1837,2456040.5,1904
ID,Camas,43.4092,-114.7164,0.1,1.0,Lightning,2456216.5,1234,2456217.5,1030
AZ,013,33.81611111,-111.48527778,0.1,9.0,Miscellaneous,2456530.5,1425,2456530.5,1510
NC,Wilkes,36.22558333,-81.46241667,1.5,2.0,Equipment Use,2455995.5,1630,2455995.5,1720
OK,McCurtain,33.93266665,-94.57033335,3.0,9.0,Miscellaneous,2455777.5,1515,2455777.5,1515
FL,Brevard,28.4247,-80.7753,0.3,7.0,Arson,2455577.5,1435,2455577.5,1537
NY,ORANGE,41.44610166,-74.42268673,0.1,9.0,Miscellaneous,2454977.5,0954,2454977.5,0954
NY,ALBANY,42.59951161,-73.99021827,0.1,9.0,Miscellaneous,2453832.5,2139,2453832.5,2139
NM,Chaves,33.0258,-104.9717,87.5,1.0,Lightning,2455348.5,1901,2455350.5,1400
AR,127,34.79222222,-94.22361111,1.1,7.0,Arson,2454674.5,1857,2454674.5,2130
ID,21,48.82416667,-116.13666667,1.5,1.0,Lightning,2454282.5,1700,2454284.5,1546
ID,17,48.09333333,-116.22,2.5,3.0,Smoking,2453954.5,0848,2453955.5,1706
GA,Decatur             ,30.72595019,-84.85271399,1.72,5.0,Debris Burning,2455674.5,1830,2455674.5,1945
CA,ALAMEDA,37.722317,-121.696433,0.25,13.0,Missing/Undefined,2456521.5,0316,2456521.5,0340
CA,061,39.2525,-120.37888889,0.5,1.0,Lightning,2456152.5,1721,2456155.5,1111
MT,53,48.56027778,-114.77861111,1.5,1.0,Lightning,2453616.5,1100,2453617.5,1200
AL,Jefferson,33.413347,-86.90862,4.0,7.0,Arson,2453392.5,2005,2453392.5,2300
CO,Larimer,40.613,-105.114,0.1,9.0,Miscellaneous,2456477.5,2211,2456477.5,2241
KS,Rooks,39.18,-99.59,3.0,9.0,Miscellaneous,2457062.5,1516,2457062.5,1617
NY,ONEIDA,43.0913537,-75.22178366,0.1,9.0,Miscellaneous,2453703.5,0713,2453703.5,0713
CA,061,39.10027778,-120.71555556,0.28,5.0,Debris Burning,2456404.5,1300,2456404.5,1630
ME,OXFORD,44.40962,-70.42546,0.1,5.0,Debris Burning,2456769.5,1420,2456769.5,1500
NC,Ashe,36.386466,-81.4993,2.0,5.0,Debris Burning,2457112.5,1545,2457112.5,1700
NY,ONTARIO,42.67042366,-77.49149704,1.5,1.0,Lightning,2454583.5,1807,2454583.5,1807
NY,SUFFOLK,40.94917,-72.66077635,1.45,9.0,Miscellaneous,2454578.5,1439,2454578.5,1439
AZ,17,34.43222222,-110.57111111,0.1,4.0,Campfire,2454218.5,1027,2454218.5,1220
WA,53,47.1301,-122.1479,0.5,2.0,Equipment Use,2457195.5,1400,2457199.5,1627
CO,La Plata,37.1161,-107.8645,0.1,9.0,Miscellaneous,2456374.5,2242,2456374.5,2312
AL,Pike,31.872864,-85.697636,1.2,9.0,Miscellaneous,2454634.5,1415,2454634.5,1525
TX,Upshur,32.8339,-94.84988333,1.0,5.0,Debris Burning,2455426.5,1532,2455426.5,1705
TN,SEQUATCHIE,35.438133,-85.529083,2.0,7.0,Arson,2455274.5,1200,2455274.5,1200
PA,CLEARFIELD,40.9067,-78.5675,8.6,5.0,Debris Burning,2456765.5,1621,2456765.5,1941
NY,MONROE,43.13887094,-77.86464172,1.0,9.0,Miscellaneous,2454233.5,1332,2454233.5,1332
ME,PENOBSCOT,45.035088,-68.975541,0.25,3.0,Smoking,2456767.5,1504,2456767.5,1530
NC,Guilford,35.941083,-79.812666,0.2,5.0,Debris Burning,2457052.5,1502,2457052.5,1517
NV,5,38.99,-119.83722222,0.1,9.0,Miscellaneous,2455073.5,1200,2455073.5,1400
MO,Newton,37.02514,-94.37774,1.0,9.0,Miscellaneous,2455764.5,1350,2455764.5,1416
OK,079,34.7530556,-94.9361111,8.0,5.0,Debris Burning,2455436.5,1300,2455436.5,1500
CA,MENDOCINO,39.407233,-123.373617,1.0,7.0,Arson,2456517.5,1320,2456517.5,1342
OK,40,34.8665,-94.6816,200.0,7.0,Arson,2457040.5,1556,2457040.5,1740
NY,SARATOGA,43.00898982,-73.61913346,1.15,9.0,Miscellaneous,2454576.5,1604,2454576.5,1604
AR,SALINE,34.71302,-92.76408,2.0,7.0,Arson,2455877.5,1134,2455877.5,1230
AL,Washington,31.195244,-88.031348,4.0,9.0,Miscellaneous,2454737.5,1239,2454737.5,1345
NY,LIVINGSTON,42.71488075,-77.69134762,0.1,5.0,Debris Burning,2454308.5,1202,2454308.5,1202
MD,Caroline,38.71602778,-75.89313889,1.3,2.0,Equipment Use,2455715.5,1315,2455715.5,1330
SC,Berkeley County,32.927952,-79.894859,0.5,7.0,Arson,2456739.5,1310,2456739.5,1435
NY,MONROE,43.142,-77.6911,2.5,9.0,Miscellaneous,2456379.5,1512,2456379.5,2232
CO,Mesa,39.1948,-108.7983,0.1,3.0,Smoking,2456462.5,2056,2456462.5,2156
WI,Marathon,44.79306,-89.40231,0.2,9.0,Miscellaneous,2454935.5,1755,2454935.5,1755
NJ,Cumberland,39.4863773,-75.0259637,0.25,9.0,Miscellaneous,2456113.5,1545,2456125.5,1200
NY,STEUBEN,42.13222334,-77.03841094,1.45,5.0,Debris Burning,2454189.5,1728,2454189.5,1728
AL,Walker,33.812795,-87.294712,0.5,7.0,Arson,2453875.5,2204,2453876.5,1200
SD,103,44.0805556,-103.495278,0.1,1.0,Lightning,2455411.5,1537,2455411.5,1733
KY,Knott,37.223,-83.036,1.0,9.0,Miscellaneous,2457145.5,1430,2457145.5,1600
MS,JACKSON,30.63743068,-88.74746629,5.0,5.0,Debris Burning,2456340.5,1721,2456340.5,1848
TX,Red River,33.44222222,-94.76222222,2.0,5.0,Debris Burning,2455654.5,1845,2455654.5,2013
GA,Bleckley,32.46965278,-83.35805,5.3,5.0,Debris Burning,2456364.5,1252,2456364.5,1328
NC,Craven,35.206433,-77.183283,4.0,2.0,Equipment Use,2457113.5,1030,2457113.5,1100
GA,Twiggs,32.76042778,-83.48979167,0.1,5.0,Debris Burning,2456176.5,1302,2456176.5,1328
SC,Williamsburg County,33.647179,-79.739349,6.0,5.0,Debris Burning,2455611.5,1652,2455611.5,1908
TX,Tyler,30.62861111,-94.39722222,3.0,5.0,Debris Burning,2455663.5,1543,2455663.5,1631
SD,103,44.05388889,-103.36555556,0.1,7.0,Arson,2456112.5,0545,2456112.5,0830
CO,103,40.21833333,-107.04027778,0.1,4.0,Campfire,2456038.5,2200,2456039.5,0930
CA,Kern,35.54044,-117.71053,0.1,9.0,Miscellaneous,2455084.5,1500,2455084.5,1600
AL,Lauderdale,34.875867,-87.257581,1.0,2.0,Equipment Use,2453516.5,1307,2453516.5,1322
NV,Lander,39.58317,-117.01562,5.0,9.0,Miscellaneous,2454368.5,1748,2454369.5,1800
NY,DUTCHESS,41.99572721,-73.65566316,0.1,5.0,Debris Burning,2454066.5,1418,2454066.5,1418
NY,DUTCHESS,41.96264634,-73.5136442,3.5,9.0,Miscellaneous,2453817.5,1631,2453817.5,1631
FL,DeSoto,27.0943,-81.8463,90.0,9.0,Miscellaneous,2456332.5,1430,2456332.5,1706
MI,1,44.53166667,-83.69638889,0.1,5.0,Debris Burning,2454944.5,1230,2454944.5,1240
NC,Bladen,34.55021667,-78.64071667,0.2,13.0,Missing/Undefined,2455613.5,1302,2455613.5,1330
GA,Wayne               ,31.56800121,-81.96588353,0.1,5.0,Debris Burning,2455607.5,1305,2455607.5,1343
NV,Eureka,40.7253,-116.0264,1.2,6.0,Railroad,2454362.5,0759,2454364.5,2000
LA,Vernon,31.26622,-93.3531,3.8,13.0,Missing/Undefined,2457310.5,1700,2457310.5,1830
MN,Sherburne,45.517485,-93.91593668,0.8,5.0,Debris Burning,2455850.5,1626,2455850.5,1656
PA,SNYDER,40.72175,-77.02336,0.5,5.0,Debris Burning,2457100.5,1351,2457100.5,1405
MI,Chippewa,46.41888889,-85.06305556,0.1,5.0,Debris Burning,2456821.5,1205,2456821.5,1230
WV,Mingo,37.61038013,-82.15718838,58.25,7.0,Arson,2457342.5,1504,2457342.5,1900
WV,Berkeley,39.30334414,-78.08510479,0.1,5.0,Debris Burning,2453371.5,1205,2453371.5,1205
MD,Charles,38.55861,-76.76273,2.5,9.0,Miscellaneous,2456392.5,1630,2456392.5,1850
CO,Pueblo,38.2388,-104.6353,0.1,9.0,Miscellaneous,2456502.5,2001,2456502.5,2031
FL,Osceola,27.8069,-81.02,5.0,1.0,Lightning,2455739.5,1725,2455739.5,1843
CO,Pueblo,38.2786,-104.6212,0.1,9.0,Miscellaneous,2456453.5,2116,2456453.5,2146
CA,San Bernardino,34.26111111,-117.42361111,2.5,8.0,Children,2456732.5,1551,2456732.5,2118
AL,Cullman,34.067324,-86.80568,2.0,5.0,Debris Burning,2454087.5,1038,2454087.5,1323
NM,Eddy,32.2044,-104.237197,1.0,4.0,Campfire,2456697.5,1730,2456697.5,1900
MO,Benton,38.18671,-93.0832,1.0,9.0,Miscellaneous,2456736.5,1624,2456736.5,1650
NY,CLINTON,44.81164118,-73.56672388,1.15,9.0,Miscellaneous,2453476.5,2023,2453476.5,2023
CA,PLACER,38.907138,-121.358413,0.75,2.0,Equipment Use,2457175.5,1052,2457175.5,1141
ID,Washington,44.28972,-116.41004,118.0,1.0,Lightning,2457263.5,0845,2457263.5,1840
MT,Custer,45.9431,-105.2736,53.0,1.0,Lightning,2454324.5,0100,2454324.5,2200
CA,105,40.81666667,-122.76805556,0.1,1.0,Lightning,2453954.5,1040,2453954.5,1143
CA,PLACER,38.942277,-121.094473,0.01,13.0,Missing/Undefined,2457298.5,1748,2457298.5,1758
UT,Kane,37.15,-112.5931,0.3,1.0,Lightning,2455030.5,1609,2455031.5,1230
NC,Mecklenburg,35.15913333,-80.62988333,0.1,3.0,Smoking,2456590.5,1247,2456590.5,1314
GA,Cherokee            ,34.19966424,-84.64599462,2.0,4.0,Campfire,2455611.5,2324,2455612.5,0108
NY,CORTLAND,42.44545923,-75.99406135,0.1,1.0,Lightning,2454352.5,0753,2454352.5,0753
IL,69,39.79311,-90.14912,1.0,9.0,Miscellaneous,2456773.5,1643,2456773.5,1715
UT,025,37.45861111,-112.58638889,0.5,1.0,Lightning,2456229.5,1535,2456230.5,1410
WI,Taylor,45.252836,-90.905788,0.1,7.0,Arson,2456529.5,1704,2456529.5,1755
ID,17,48.81861111,-116.98277778,0.5,1.0,Lightning,2453967.5,1643,2453969.5,1929
ID,035,46.9375,-115.64611111,0.1,1.0,Lightning,2456521.5,1200,2456522.5,1300
MN,Koochiching,48.09425169,-93.93746674,0.75,7.0,Arson,2456044.5,1250,2456044.5,1316
ID,Bonner,48.14883,-116.558773,0.1,5.0,Debris Burning,2455087.5,1721,2455087.5,1923
WA,41,46.5011,-122.403,0.5,9.0,Miscellaneous,2457207.5,1911,2457213.5,1114
